Gene,cv1,cv2,cv3,cv4,cv5,cv_mean,cv_std,counts
INTS7,0.75,0.84375,0.9375,0.7741935483870968,0.8387096774193549,0.8288306451612903,0.06531262369355324,79
RBM42,0.8125,0.75,0.71875,0.6774193548387096,0.7096774193548387,0.7336693548387097,0.045701691883331404,79
NUP133,0.75,0.65625,0.71875,0.8064516129032258,0.7419354838709677,0.7346774193548388,0.04866937154234418,79
GLMN,0.8125,0.65625,0.71875,0.6451612903225806,0.45161290322580644,0.6568548387096774,0.11858986820901449,79
NCAPG,0.6875,0.46875,0.53125,0.6451612903225806,0.5483870967741935,0.5762096774193548,0.07935100715245032,79
NOL8,0.71875,0.9375,0.84375,0.8709677419354839,0.8387096774193549,0.8419354838709678,0.07094196287652459,79
REXO2,0.78125,0.78125,0.875,0.6774193548387096,0.8064516129032258,0.784274193548387,0.0634968628113914,79
HIST2H3A,0.625,0.625,0.75,0.7419354838709677,0.45161290322580644,0.6387096774193549,0.10809460341867866,79
BTF3,0.75,0.59375,0.65625,0.7741935483870968,0.8387096774193549,0.7225806451612904,0.08706176491726943,79
RBM39,0.625,0.6875,0.625,0.6774193548387096,0.6451612903225806,0.652016129032258,0.026119572162422004,79
CCDC84,0.65625,0.625,0.75,0.5806451612903226,0.5806451612903226,0.638508064516129,0.06264810755172652,79
CCNH,0.6875,0.75,0.8125,0.9354838709677419,0.9032258064516129,0.817741935483871,0.09246628037984482,79
ALDOA,0.84375,0.8709677419354839,0.7741935483870968,0.8387096774193549,0.9354838709677419,0.8526209677419356,0.05220333902749082,78
TIMM22,0.625,0.6774193548387096,0.6451612903225806,0.5806451612903226,0.5161290322580645,0.6088709677419354,0.055988886960354124,78
POLD2,0.8125,0.8064516129032258,0.6774193548387096,0.7419354838709677,0.7741935483870968,0.7625,0.04945725195632892,78
DMAP1,0.8125,0.9354838709677419,0.6129032258064516,0.8709677419354839,0.6774193548387096,0.7818548387096774,0.119944597859475,78
KPNA6,0.53125,0.4838709677419355,0.41935483870967744,0.6774193548387096,0.5483870967741935,0.5320564516129032,0.0853477690120731,78
CINP,0.71875,0.8709677419354839,0.6129032258064516,0.8064516129032258,0.6774193548387096,0.7372983870967741,0.0917097185503635,78
SEC63,0.5625,0.5806451612903226,0.5483870967741935,0.45161290322580644,0.6129032258064516,0.5512096774193548,0.05427245599481046,78
MLST8,0.625,0.4838709677419355,0.5161290322580645,0.5161290322580645,0.5161290322580645,0.5314516129032258,0.04841397103162463,78
RPP40,0.875,0.9354838709677419,0.9032258064516129,0.967741935483871,0.9032258064516129,0.9169354838709678,0.031811424069864556,78
WDR5,0.875,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9032258064516129,0.9169354838709678,0.024407654758744422,78
CHMP1A,0.71875,0.7419354838709677,0.6129032258064516,0.7096774193548387,0.7096774193548387,0.6985887096774194,0.04443724017370997,78
NOP9,0.53125,0.6129032258064516,0.45161290322580644,0.4838709677419355,0.5161290322580645,0.5191532258064516,0.05431587815903657,78
PRKRA,0.6875,0.5483870967741935,0.5806451612903226,0.7419354838709677,0.7096774193548387,0.6536290322580646,0.07548404328626597,78
TBC1D28,0.6875,0.4838709677419355,0.5483870967741935,0.5806451612903226,0.6774193548387096,0.5955645161290322,0.07755783985112355,78
BRD8,0.7096774193548387,0.7096774193548387,0.6451612903225806,0.7741935483870968,0.7333333333333333,0.7144086021505377,0.04188637874904034,77
UTP18,0.8387096774193549,0.8064516129032258,0.7096774193548387,0.6774193548387096,0.7333333333333333,0.7531182795698924,0.060297946017313156,77
EXOSC1,0.5161290322580645,0.5806451612903226,0.5161290322580645,0.5483870967741935,0.5666666666666667,0.5455913978494623,0.026141198105845597,77
TPR,0.8387096774193549,0.8387096774193549,0.7741935483870968,0.8387096774193549,0.7333333333333333,0.8047311827956989,0.04357479618723079,77
USP37,0.6129032258064516,0.7096774193548387,0.5806451612903226,0.6129032258064516,0.8,0.663225806451613,0.08093110596421535,77
PIK3R4,0.5483870967741935,0.5483870967741935,0.41935483870967744,0.5161290322580645,0.6666666666666666,0.5397849462365591,0.0791327720127918,77
ANAPC11,0.5806451612903226,0.6129032258064516,0.6129032258064516,0.45161290322580644,0.6,0.5716129032258065,0.06115094508940794,77
ACD,0.5806451612903226,0.41935483870967744,0.6129032258064516,0.4838709677419355,0.5666666666666667,0.5326881720430107,0.07087514323801493,77
DCTN4,0.5161290322580645,0.5483870967741935,0.5483870967741935,0.5161290322580645,0.6,0.5458064516129032,0.03069774775063308,77
IMPDH2,0.7419354838709677,0.8709677419354839,0.7096774193548387,0.8387096774193549,0.6666666666666666,0.7655913978494623,0.07735959461765571,77
PPP1R11,0.7419354838709677,0.7419354838709677,0.7419354838709677,0.6774193548387096,0.5333333333333333,0.6873118279569892,0.08094253416738233,77
AURKAIP1,0.5161290322580645,0.5806451612903226,0.5666666666666667,0.5666666666666667,0.6,0.5660215053763441,0.027779419537562567,76
WARS,0.45161290322580644,0.5806451612903226,0.5666666666666667,0.5,0.5,0.5197849462365591,0.047607094282898825,76
OVCA2,0.5161290322580645,0.5483870967741935,0.6666666666666666,0.5333333333333333,0.6,0.5729032258064516,0.05461857566757555,76
UPF3A,0.5806451612903226,0.6774193548387096,0.6333333333333333,0.7,0.5,0.6182795698924731,0.07184533947162017,76
YPEL5,0.5806451612903226,0.5806451612903226,0.7666666666666667,0.5666666666666667,0.7,0.6389247311827958,0.08007800567394222,76
CENPA,0.5161290322580645,0.6451612903225806,0.5333333333333333,0.7333333333333333,0.5,0.5855913978494623,0.0897307801327159,76
KCTD10,0.8387096774193549,0.7096774193548387,0.8,0.6,0.6666666666666666,0.723010752688172,0.08694557432081398,76
GNB1L,0.41935483870967744,0.45161290322580644,0.43333333333333335,0.4666666666666667,0.4666666666666667,0.44752688172043015,0.01867875333385674,76
RBM17,0.6774193548387096,0.8064516129032258,0.6,0.5,0.6666666666666666,0.6501075268817205,0.10050537116733432,76
DDX6,0.7741935483870968,0.5806451612903226,0.7666666666666667,0.7666666666666667,0.8,0.7376344086021506,0.07944483051829408,76
GTF2H3,0.6774193548387096,0.7419354838709677,0.7,0.7,0.6666666666666666,0.6972043010752688,0.025847637385705873,76
MRPS9,0.5161290322580645,0.6451612903225806,0.6333333333333333,0.8,0.8666666666666667,0.692258064516129,0.12548972169423306,76
TINF2,0.7096774193548387,0.6129032258064516,0.5,0.6333333333333333,0.7333333333333333,0.6378494623655915,0.08236699513107991,76
SRFBP1,0.7741935483870968,0.8709677419354839,0.9333333333333333,0.8333333333333334,0.8666666666666667,0.8556989247311828,0.052007452528563744,76
IPO7,0.6666666666666666,0.6333333333333333,0.43333333333333335,0.5666666666666667,0.5333333333333333,0.5666666666666667,0.08164965809277258,75
RPS21,0.8333333333333334,0.8666666666666667,0.8,0.7333333333333333,0.9333333333333333,0.8333333333333334,0.06666666666666668,75
EXOSC6,0.8666666666666667,0.8666666666666667,0.7333333333333333,0.8333333333333334,0.7333333333333333,0.8066666666666666,0.06110100926607791,75
MARS2,0.5,0.4666666666666667,0.43333333333333335,0.5,0.5666666666666667,0.49333333333333335,0.044221663871405324,75
VPS37A,0.4666666666666667,0.5,0.4666666666666667,0.36666666666666664,0.6,0.48,0.07483314773547883,75
TBL3,0.9333333333333333,0.9333333333333333,0.7666666666666667,0.9,0.9,0.8866666666666667,0.06182412330330468,75
TELO2,0.6666666666666666,0.7,0.8333333333333334,0.9655172413793104,0.6896551724137931,0.7710344827586207,0.11337179641553918,74
MYC,0.6,0.7,0.6,0.7586206896551724,0.7241379310344828,0.676551724137931,0.06522256782089318,74
NDUFB7,0.6,0.5666666666666667,0.6666666666666666,0.6551724137931034,0.5517241379310345,0.6080459770114942,0.04605740098500413,74
SLC9B1,0.6333333333333333,0.3,0.4,0.7241379310344828,0.41379310344827586,0.4942528735632184,0.1582921802287619,74
PDCD2,0.8,0.7,0.8,0.7931034482758621,0.6896551724137931,0.756551724137931,0.05056635249606446,74
ARL2,0.5666666666666667,0.6,0.5666666666666667,0.7586206896551724,0.6896551724137931,0.6363218390804597,0.07592682711468673,74
MRGBP,0.4666666666666667,0.6666666666666666,0.5,0.5172413793103449,0.5862068965517241,0.5473563218390805,0.07128068037253697,74
NELFE,0.6333333333333333,0.6333333333333333,0.7333333333333333,0.6551724137931034,0.6551724137931034,0.6620689655172413,0.036946469616493435,74
LSM3,0.7,0.8666666666666667,0.8333333333333334,0.7241379310344828,0.896551724137931,0.8041379310344826,0.07816294791147647,74
TUBA1B,0.7,0.4666666666666667,0.6333333333333333,0.4827586206896552,0.4827586206896552,0.5531034482758621,0.09527175669210623,74
TARS2,0.7,0.7,0.8333333333333334,0.8275862068965517,0.6896551724137931,0.7501149425287357,0.06573506842245386,74
RNPC3,0.6333333333333333,0.6666666666666666,0.7333333333333333,0.7241379310344828,0.7241379310344828,0.6963218390804597,0.03940634912591471,74
USP8,0.43333333333333335,0.5,0.5333333333333333,0.3448275862068966,0.4482758620689655,0.4519540229885058,0.06444740563854712,74
SUPT4H1,0.8333333333333334,0.7666666666666667,0.7,0.7241379310344828,0.896551724137931,0.7841379310344827,0.07216853192995426,74
PPIL4,0.7666666666666667,0.6666666666666666,0.7666666666666667,0.8620689655172413,0.7931034482758621,0.7710344827586206,0.0627775644012429,74
NOL7,0.6,0.4827586206896552,0.5862068965517241,0.5517241379310345,0.6206896551724138,0.5682758620689654,0.048295562482790606,73
ZNF720,0.4666666666666667,0.5517241379310345,0.6206896551724138,0.4482758620689655,0.3103448275862069,0.47954022988505746,0.10478926502623133,73
MED28,0.8,0.8275862068965517,0.8275862068965517,0.7931034482758621,0.9655172413793104,0.8427586206896551,0.06296668805800457,73
HIST2H2AC,0.7333333333333333,0.6206896551724138,0.3793103448275862,0.4827586206896552,0.7241379310344828,0.5880459770114943,0.13809492179303015,73
MRPS5,0.6333333333333333,0.6551724137931034,0.5862068965517241,0.7241379310344828,0.6551724137931034,0.6508045977011493,0.044483798140457005,73
MRPL44,0.7333333333333333,0.7241379310344828,0.6896551724137931,0.7586206896551724,0.6551724137931034,0.712183908045977,0.03606778603669918,73
GET1,0.6,0.5862068965517241,0.5172413793103449,0.5517241379310345,0.4827586206896552,0.5475862068965518,0.043311223360296754,73
ISG20L2,0.8,0.9310344827586207,0.896551724137931,0.8620689655172413,0.8620689655172413,0.8703448275862069,0.043486573159819145,73
COPS3,0.6666666666666666,0.6206896551724138,0.6206896551724138,0.4827586206896552,0.7241379310344828,0.6229885057471265,0.07976713366849411,73
GJA3,0.43333333333333335,0.5172413793103449,0.4482758620689655,0.6896551724137931,0.3448275862068966,0.4866666666666667,0.11539130780649914,73
IPO11,0.4482758620689655,0.5172413793103449,0.5517241379310345,0.4827586206896552,0.5714285714285714,0.5142857142857142,0.044781549467442394,72
SNAPC2,0.6896551724137931,0.6896551724137931,0.7241379310344828,0.5862068965517241,0.8571428571428571,0.7093596059113301,0.08717959332267562,72
ATF4,0.5862068965517241,0.5862068965517241,0.6206896551724138,0.8275862068965517,0.4642857142857143,0.6169950738916257,0.11796461119353789,72
ECD,0.7586206896551724,0.7241379310344828,0.6896551724137931,0.7241379310344828,0.7857142857142857,0.7364532019704433,0.03289814356071721,72
RRS1,0.8275862068965517,0.8620689655172413,0.9310344827586207,0.8620689655172413,0.8214285714285714,0.8608374384236452,0.03895988076787409,72
PSAT1,0.6551724137931034,0.3103448275862069,0.4482758620689655,0.41379310344827586,0.6071428571428571,0.48694581280788174,0.1271079153349408,72
CENPW,0.4827586206896552,0.41379310344827586,0.4482758620689655,0.3793103448275862,0.5714285714285714,0.45911330049261084,0.06589947392390401,72
RFC4,0.7586206896551724,0.7586206896551724,0.6551724137931034,0.7241379310344828,0.7142857142857143,0.722167487684729,0.037978985748564294,72
YPEL1,0.41379310344827586,0.41379310344827586,0.3448275862068966,0.3793103448275862,0.5357142857142857,0.41748768472906406,0.06440780735501492,72
ATP6V1F,0.5862068965517241,0.4827586206896552,0.6206896551724138,0.6206896551724138,0.5714285714285714,0.5763546798029557,0.05062160622134041,72
NSL1,0.5862068965517241,0.4482758620689655,0.5517241379310345,0.4827586206896552,0.5357142857142857,0.5209359605911329,0.049322621661331965,72
TUBGCP5,0.4827586206896552,0.5517241379310345,0.5862068965517241,0.4827586206896552,0.4642857142857143,0.5135467980295567,0.047030792675965695,72
ZNHIT3,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.5517241379310345,0.35714285714285715,0.512807881773399,0.07783251231527093,72
GTPBP4,0.7586206896551724,0.8275862068965517,0.75,0.8214285714285714,0.75,0.7815270935960591,0.03528792556662547,71
CHMP4B,0.5862068965517241,0.3103448275862069,0.35714285714285715,0.4642857142857143,0.4642857142857143,0.4364532019704434,0.09609257974558524,71
DYNLL1,0.7586206896551724,0.5517241379310345,0.6428571428571429,0.5357142857142857,0.75,0.647783251231527,0.09438673032689517,71
MCRS1,0.7241379310344828,0.5172413793103449,0.6428571428571429,0.5714285714285714,0.6785714285714286,0.6268472906403941,0.07413752188813996,71
WDR46,0.6551724137931034,0.896551724137931,0.75,0.8571428571428571,0.7857142857142857,0.7889162561576355,0.08444217669838866,71
LURAP1,0.5862068965517241,0.5172413793103449,0.6428571428571429,0.5357142857142857,0.35714285714285715,0.527832512315271,0.09586186645313996,71
NRF1,0.7931034482758621,0.7586206896551724,0.8571428571428571,0.7142857142857143,0.75,0.7746305418719212,0.048278375324144286,71
SMUG1,0.5172413793103449,0.4827586206896552,0.75,0.6428571428571429,0.6071428571428571,0.6,0.09484965516340814,71
LYRM4,0.6428571428571429,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.5571428571428572,0.042857142857142885,70
ENO1,0.6785714285714286,0.6428571428571429,0.6428571428571429,0.6785714285714286,0.6428571428571429,0.6571428571428573,0.01749635530559412,70
GTF2E2,0.7857142857142857,0.75,0.7142857142857143,0.7857142857142857,0.7857142857142857,0.7642857142857142,0.02857142857142856,70
SLC35B1,0.5357142857142857,0.4642857142857143,0.4642857142857143,0.5714285714285714,0.6071428571428571,0.5285714285714286,0.05714285714285712,70
RBM25,0.9285714285714286,0.9285714285714286,1.0,0.8928571428571429,0.9285714285714286,0.9357142857142857,0.03499271061118824,70
OSGEP,0.5357142857142857,0.5357142857142857,0.35714285714285715,0.4642857142857143,0.5714285714285714,0.4928571428571429,0.07626484465736649,70
NCKAP1,0.6071428571428571,0.5,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5714285714285714,0.03912303982179756,70
SPATA5,0.7142857142857143,0.35714285714285715,0.5714285714285714,0.6071428571428571,0.5714285714285714,0.5642857142857143,0.11605769149479943,70
DARS,0.8571428571428571,0.8214285714285714,0.7857142857142857,0.8571428571428571,0.8571428571428571,0.8357142857142856,0.02857142857142856,70
CDC42,0.42857142857142855,0.25,0.4642857142857143,0.4642857142857143,0.5357142857142857,0.42857142857142855,0.09583148474999098,70
BCS1L,0.5714285714285714,0.5357142857142857,0.5,0.6428571428571429,0.35714285714285715,0.5214285714285715,0.09476070829586856,70
PELP1,0.8571428571428571,0.8214285714285714,0.5714285714285714,0.8148148148148148,0.8148148148148148,0.7759259259259259,0.10345099324653827,69
SRSF2,0.5357142857142857,0.5357142857142857,0.7142857142857143,0.7037037037037037,0.5555555555555556,0.608994708994709,0.08203873897932402,69
MRPL41,0.7857142857142857,0.7857142857142857,0.7142857142857143,0.5925925925925926,0.7777777777777778,0.7312169312169312,0.0743117878841447,69
PWP1,0.7857142857142857,0.6785714285714286,0.6785714285714286,0.7037037037037037,0.7407407407407407,0.7174603174603176,0.04102320823778345,69
PPP1R8,0.6785714285714286,0.6785714285714286,0.75,0.7777777777777778,0.7407407407407407,0.7251322751322752,0.03992343109621349,69
ALG1,0.6071428571428571,0.4642857142857143,0.5,0.48148148148148145,0.5185185185185185,0.5142857142857143,0.049840876665228184,69
TTC1,0.6428571428571429,0.6071428571428571,0.6071428571428571,0.6666666666666666,0.6666666666666666,0.638095238095238,0.02672612419124245,69
UTP6,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.8518518518518519,0.9629629629629629,0.9201058201058201,0.03663424205950001,69
GNL3L,0.75,0.8214285714285714,0.75,0.7037037037037037,0.8888888888888888,0.7828042328042327,0.06504601890123572,69
TUBA3D,0.5357142857142857,0.5714285714285714,0.5714285714285714,0.37037037037037035,0.7037037037037037,0.5505291005291005,0.10678265928122996,69
SETD1A,0.8214285714285714,0.75,0.75,0.7037037037037037,0.7777777777777778,0.7605820105820105,0.03861890227741765,69
CTNNBL1,0.75,0.6785714285714286,0.6785714285714286,0.6666666666666666,0.5555555555555556,0.6658730158730158,0.06256264182544875,69
RPF2,0.8571428571428571,0.8518518518518519,0.8148148148148148,0.8888888888888888,0.7407407407407407,0.8306878306878307,0.05074953992923513,68
NCAPH,0.6428571428571429,0.7407407407407407,0.5925925925925926,0.8148148148148148,0.7407407407407407,0.7063492063492063,0.07886970621889558,68
CTCF,0.6428571428571429,0.5925925925925926,0.7407407407407407,0.6296296296296297,0.7037037037037037,0.6619047619047619,0.053237084563408525,68
MBTPS1,0.6428571428571429,0.6666666666666666,0.5555555555555556,0.7037037037037037,0.5185185185185185,0.6174603174603175,0.06946346426360343,68
RBM28,0.7857142857142857,0.8148148148148148,0.9629629629629629,0.7407407407407407,0.8148148148148148,0.8238095238095238,0.07466881423203439,68
SASS6,0.75,0.6666666666666666,0.4444444444444444,0.7037037037037037,0.5185185185185185,0.6166666666666667,0.1158850951641631,68
UQCRH,0.4642857142857143,0.3333333333333333,0.48148148148148145,0.5185185185185185,0.5925925925925926,0.478042328042328,0.0847370644430346,68
POLD3,0.7142857142857143,0.9259259259259259,0.7777777777777778,0.5925925925925926,0.7407407407407407,0.7502645502645503,0.10757278690243827,68
UQCRC2,0.6071428571428571,0.4444444444444444,0.7777777777777778,0.7407407407407407,0.7777777777777778,0.6695767195767195,0.1288889323289907,68
TTF2,0.42857142857142855,0.6296296296296297,0.5555555555555556,0.37037037037037035,0.5555555555555556,0.5079365079365079,0.0944114625320443,68
SKA1,0.7142857142857143,0.5925925925925926,0.5555555555555556,0.6666666666666666,0.5555555555555556,0.6169312169312169,0.0633684864405497,68
CEP68,0.5,0.5185185185185185,0.4444444444444444,0.5925925925925926,0.5185185185185185,0.5148148148148148,0.04743054990690999,68
MRPL32,0.7777777777777778,0.6296296296296297,0.8888888888888888,0.7037037037037037,0.7692307692307693,0.7538461538461538,0.08601158003092604,67
EIF3G,0.7407407407407407,0.7407407407407407,0.7777777777777778,0.7407407407407407,0.6153846153846154,0.7230769230769231,0.055724048676456514,67
CHERP,0.7407407407407407,0.5925925925925926,0.5925925925925926,0.7777777777777778,0.5769230769230769,0.6561253561253562,0.08521138435979543,67
EIF3F,0.7777777777777778,0.6666666666666666,0.8148148148148148,0.7777777777777778,0.6923076923076923,0.7458689458689458,0.056447655161506585,67
HIST2H2AA3,0.6296296296296297,0.5555555555555556,0.5925925925925926,0.4444444444444444,0.46153846153846156,0.5367521367521368,0.07249242822349825,67
TAF12,0.9629629629629629,0.9629629629629629,0.8518518518518519,0.8518518518518519,0.8076923076923077,0.8874643874643875,0.06371838023882824,67
DPPA2,0.4444444444444444,0.5925925925925926,0.5185185185185185,0.5185185185185185,0.5,0.5148148148148148,0.04743054990690999,67
NUDT21,0.6666666666666666,0.8518518518518519,0.7777777777777778,0.7407407407407407,0.7692307692307693,0.7612535612535613,0.05985347487183454,67
TCP1,0.7777777777777778,0.7777777777777778,0.7407407407407407,0.7407407407407407,0.7692307692307693,0.7612535612535613,0.01703694175239439,67
NUTF2,0.7407407407407407,0.7037037037037037,0.6296296296296297,0.7777777777777778,0.6923076923076923,0.7088319088319087,0.04968713243667609,67
ATP6V1G1,0.5185185185185185,0.6666666666666666,0.5925925925925926,0.48148148148148145,0.5,0.5518518518518518,0.06869347033700521,67
COQ2,0.48148148148148145,0.6296296296296297,0.48148148148148145,0.5555555555555556,0.6153846153846154,0.5527065527065527,0.06324529652654866,67
CNIH4,0.6666666666666666,0.7407407407407407,0.6666666666666666,0.7037037037037037,0.7307692307692307,0.7017094017094017,0.03107372810127859,67
DHPS,0.5185185185185185,0.5925925925925926,0.46153846153846156,0.46153846153846156,0.5769230769230769,0.5222222222222224,0.05535869863651025,66
SKP1,0.8888888888888888,0.5925925925925926,0.5384615384615384,0.6538461538461539,0.5769230769230769,0.65014245014245,0.12502741154463545,66
PARS2,0.48148148148148145,0.5185185185185185,0.6153846153846154,0.6153846153846154,0.5769230769230769,0.5615384615384615,0.05347025062941587,66
CSTF3,0.7407407407407407,0.6666666666666666,0.7307692307692307,0.6923076923076923,0.7692307692307693,0.71994301994302,0.0362797888996732,66
LAMTOR2,0.5925925925925926,0.48148148148148145,0.7692307692307693,0.6923076923076923,0.7692307692307693,0.6609686609686609,0.11073792248621381,66
CCT5,0.7777777777777778,0.6666666666666666,0.8846153846153846,0.6153846153846154,0.6153846153846154,0.7119658119658119,0.10473486278318214,66
MED4,0.7777777777777778,0.9629629629629629,0.7692307692307693,0.8076923076923077,1.0,0.8635327635327636,0.09785153182998714,66
DKC1,0.8888888888888888,0.7407407407407407,0.8461538461538461,0.8461538461538461,0.8076923076923077,0.825925925925926,0.04974264333043285,66
OR4F4,0.48148148148148145,0.6296296296296297,0.6153846153846154,0.5769230769230769,0.6538461538461539,0.5914529914529914,0.060378698994851994,66
XRN2,0.7037037037037037,0.6666666666666666,0.8076923076923077,0.5384615384615384,0.6923076923076923,0.6817663817663817,0.08627164499733397,66
NHP2,0.5185185185185185,0.5925925925925926,0.6923076923076923,0.7307692307692307,0.6923076923076923,0.6452991452991453,0.07819980884768256,66
TRIAP1,0.5185185185185185,0.6296296296296297,0.5769230769230769,0.6538461538461539,0.5384615384615384,0.5834757834757834,0.05171234481040808,66
WDR92,0.5925925925925926,0.6666666666666666,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.6133903133903134,0.03890323561584525,66
MAU2,0.5555555555555556,0.7037037037037037,0.6538461538461539,0.6923076923076923,0.5769230769230769,0.6364672364672364,0.060055196024903064,66
PES1,0.8846153846153846,0.8076923076923077,0.7692307692307693,1.0,0.8846153846153846,0.8692307692307694,0.07919715493066921,65
RAD51C,0.8076923076923077,0.6153846153846154,0.8461538461538461,0.6538461538461539,0.8076923076923077,0.7461538461538462,0.092946507489189,65
ING3,0.7307692307692307,0.46153846153846156,0.6923076923076923,0.5,0.5769230769230769,0.5923076923076923,0.10490908997681425,65
OSBP,0.46153846153846156,0.46153846153846156,0.5,0.46153846153846156,0.5384615384615384,0.48461538461538456,0.030769230769230747,65
PTCD3,0.6153846153846154,0.6153846153846154,0.5769230769230769,0.5769230769230769,0.6538461538461539,0.6076923076923076,0.028781979898261114,65
RPL18A,0.8461538461538461,0.5769230769230769,0.8076923076923077,0.8076923076923077,0.6923076923076923,0.7461538461538462,0.09910845174403944,65
USP19,0.5769230769230769,0.5769230769230769,0.5769230769230769,0.46153846153846156,0.4230769230769231,0.523076923076923,0.06705998374677956,65
CENPT,0.5769230769230769,0.5,0.5769230769230769,0.5384615384615384,0.5769230769230769,0.5538461538461539,0.03076923076923075,65
UBE2I,0.6153846153846154,0.6538461538461539,0.5769230769230769,0.56,0.68,0.6172307692307692,0.04513123532950172,64
TIMELESS,0.7307692307692307,0.7307692307692307,0.7307692307692307,0.68,0.68,0.7104615384615385,0.02487174200364453,64
UBE2Z,0.46153846153846156,0.6153846153846154,0.4230769230769231,0.48,0.4,0.4760000000000001,0.0751399483252386,64
HIST1H2BC,0.6153846153846154,0.6538461538461539,0.5384615384615384,0.48,0.64,0.5855384615384616,0.06614740576878908,64
DCTN6,0.5,0.5769230769230769,0.5384615384615384,0.4,0.56,0.5150769230769231,0.06302361725068584,64
PSMD3,0.8461538461538461,0.7307692307692307,0.5769230769230769,0.64,0.76,0.7107692307692307,0.09388901921414497,64
INTS5,0.8461538461538461,0.7692307692307693,0.8076923076923077,0.84,0.8,0.8126153846153846,0.02807260240727885,64
NMD3,0.7692307692307693,0.6923076923076923,0.6538461538461539,0.76,0.72,0.7190769230769231,0.04280795148169523,64
PSMA2,0.6923076923076923,0.6538461538461539,0.6538461538461539,0.6,0.68,0.656,0.03174752471364953,64
PPA2,0.34615384615384615,0.46153846153846156,0.5,0.52,0.48,0.4615384615384615,0.0609121979408736,64
NUP35,0.5384615384615384,0.6153846153846154,0.5769230769230769,0.72,0.64,0.6181538461538462,0.061495369527898455,64
MED21,0.8461538461538461,0.84,0.92,0.88,0.84,0.8652307692307692,0.03116058806442381,63
CENPH,0.6153846153846154,0.36,0.44,0.56,0.44,0.4830769230769231,0.0919583131693201,63
YKT6,0.6538461538461539,0.56,0.52,0.64,0.6,0.5947692307692308,0.04972444781050033,63
PSMD2,0.8846153846153846,0.88,0.84,0.8,0.88,0.8569230769230769,0.032737073423434786,63
NEMF,0.8076923076923077,0.72,0.6,0.8,0.44,0.6735384615384615,0.13863373907338522,63
NRBP1,0.7692307692307693,0.84,0.76,0.68,0.76,0.7618461538461538,0.050730987927446,63
ANAPC4,0.6538461538461539,0.56,0.72,0.76,0.56,0.6507692307692308,0.08150071695332085,63
SUMO2,0.6153846153846154,0.64,0.8,0.56,0.56,0.6350769230769231,0.08818699873315868,63
NUFIP1,0.6923076923076923,0.76,0.8,0.72,0.92,0.7784615384615383,0.07959661614525551,63
THAP11,0.34615384615384615,0.56,0.72,0.48,0.52,0.5252307692307692,0.1210666597155243,63
LSM12,0.6923076923076923,0.72,0.56,0.6,0.68,0.6504615384615385,0.06031397141565951,63
PPP1R7,0.46153846153846156,0.68,0.52,0.68,0.52,0.5723076923076923,0.09048456012658612,63
NAPG,0.28,0.56,0.52,0.4,0.6666666666666666,0.48533333333333334,0.1334932374483608,62
PSMG4,0.8,0.88,0.84,0.64,0.7916666666666666,0.7903333333333333,0.08148892221918537,62
NPM3,0.56,0.56,0.68,0.48,0.5833333333333334,0.5726666666666668,0.06409714848918356,62
RTF1,0.92,0.84,0.76,0.88,0.9583333333333334,0.8716666666666667,0.06839428176227731,62
POLR2L,0.76,0.56,0.8,0.76,0.6666666666666666,0.7093333333333333,0.08657430976398894,62
NBPF15,0.56,0.44,0.4,0.4,0.5,0.45999999999999996,0.06196773353931868,62
HARS2,0.64,0.76,0.8,0.68,0.7916666666666666,0.7343333333333334,0.06341748794912785,62
GCOM1,0.36,0.4,0.52,0.6,0.4583333333333333,0.4676666666666667,0.08545044047737717,62
SDHA,0.52,0.48,0.44,0.56,0.5416666666666666,0.5083333333333333,0.04333333333333335,62
CDCA5,0.4,0.52,0.5,0.5833333333333334,0.6666666666666666,0.534,0.0887042526852261,61
EIF3I,0.72,0.72,0.6666666666666666,0.7083333333333334,0.75,0.713,0.02696499788820892,61
NSMCE1,0.52,0.36,0.5833333333333334,0.5,0.5,0.4926666666666667,0.07304184493227915,61
TFIP11,0.68,0.56,0.4583333333333333,0.5833333333333334,0.625,0.5813333333333334,0.07379701890998039,61
RNF168,0.56,0.48,0.5,0.5416666666666666,0.4583333333333333,0.508,0.03782121685568096,61
DPH3,0.625,0.5416666666666666,0.4583333333333333,0.5416666666666666,0.5,0.5333333333333333,0.055277079839256664,60
RPP21,0.625,0.5833333333333334,0.4583333333333333,0.4583333333333333,0.4583333333333333,0.5166666666666667,0.07264831572567791,60
SEH1L,0.9166666666666666,0.625,0.7083333333333334,0.7916666666666666,0.875,0.7833333333333333,0.10671873729054747,60
NPLOC4,0.75,0.5416666666666666,0.75,0.8333333333333334,0.75,0.725,0.09718253158075503,60
GINS4,0.9166666666666666,0.7916666666666666,0.8333333333333334,0.875,0.7916666666666666,0.8416666666666666,0.04859126579037751,60
HDAC3,0.625,0.4166666666666667,0.7083333333333334,0.5416666666666666,0.4166666666666667,0.5416666666666666,0.11486707293408518,60
