PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
RPA2,0.00922763,0.007779368,0.005009713,0.0046406654,0.004267444,0.005172531120479107
LSM6,0.01264822,0.011141212,0.008451682,0.0066033634,0.007882928,0.008243856020271778
CSE1L,0.015790418,0.0152815785,0.012514885,0.013785768,0.012862946,0.013476362451910973
POLR2E,0.0025769596,0.001961377,0.0025594314,0.0021873717,0.0027566396,0.004878808744251728
SART1,0.009654804,0.008102316,0.0063864333,0.005007192,0.006182133,0.006000476889312267
MED10,0.0092925215,0.0075677373,0.0033995798,0.003845211,0.009518288,0.004637551493942738
TPX2,0.0036645283,0.0027257488,0.0018947579,0.0016084886,0.0022372587,0.0029935601633042097
HSPA5,0.017764783,0.015057379,0.009956987,0.0090718875,0.008579756,0.011061259545385838
RFC3,0.0043712677,0.0035860706,0.00331381,0.0031211532,0.003633577,0.00622903136536479
RIOK1,0.0057164724,0.0063561243,0.004024376,0.005720858,0.0040835324,0.005495842080563307
EIF3M,0.007581084,0.006259693,0.005727852,0.0059299096,0.0058696656,0.006532289087772369
EIF4E,0.008102002,0.007296552,0.0068289703,0.0063540814,0.006549382,0.007004145532846451
LTV1,0.007342614,0.0076046004,0.005146236,0.0067817713,0.005775888,0.006803132593631744
CHMP6,0.0053692614,0.003927554,0.0035509202,0.0030850112,0.0032352342,0.004194119945168495
INTS8,0.020552194,0.018558515,0.012135737,0.011218802,0.011797756,0.012517483904957771
RPS15A,0.007915295,0.0079381745,0.0054600807,0.0076706847,0.005612441,0.00588192418217659
RPL37,0.003538978,0.003737732,0.0023341835,0.0033450136,0.00221766,0.0035671235527843237
RPS24,0.012437529,0.01392301,0.009473606,0.0048439777,0.008797188,0.008009124547243118
RPS11,0.010058977,0.0104724895,0.0069499114,0.010114331,0.006921482,0.007634435780346394
KAT8,0.005189132,0.0044176923,0.005268532,0.004515857,0.0059303823,0.007445743307471275
PSMC4,0.015261592,0.013144661,0.009101879,0.008672647,0.00866462,0.007835356518626213
NUP54,0.0080270395,0.006399549,0.0067412113,0.0050071836,0.010670022,0.005709696561098099
ORC1,0.0031720551,0.0024881093,0.002264964,0.0017960897,0.0022816719,0.0042556943371891975
PSMD12,0.0075633316,0.006260937,0.0050646975,0.005347977,0.005155193,0.006399931386113167
RARS,0.0096639525,0.0074956142,0.0074768183,0.0046182945,0.0075361095,0.005808341316878796
MBTPS2,0.002373806,0.001911804,0.0022773342,0.0022489484,0.0022456862,0.006099287886172533
GNL2,0.005771929,0.0053994176,0.0036533005,0.005838869,0.0029562425,0.0036449667531996965
MED22,0.01482668,0.013353104,0.0050269268,0.007658116,0.0056764516,0.009366772137582302
POLR2I,0.015373778,0.014724944,0.009437849,0.008161833,0.008970103,0.00866679847240448
HNRNPC,0.00964774,0.009320736,0.0072784354,0.008925887,0.0065732636,0.007948730140924454
SLU7,0.025112053,0.022992156,0.01940647,0.01545373,0.017130317,0.015768151730298996
GPN3,0.01472921,0.012562761,0.0060604075,0.0054224227,0.0063211364,0.006429222412407398
DYNC1H1,0.003883637,0.0026412918,0.0036072435,0.0026154611,0.002297949,0.002735340967774391
WBP11,0.004877649,0.0038853078,0.002980065,0.0028827153,0.0032719676,0.0046354616060853004
RPS29,0.003647816,0.0038516698,0.0015622532,0.0036369406,0.003021752,0.003882523626089096
LSM5,0.0036542842,0.0027311055,0.0032412803,0.0031447988,0.0031649957,0.004544390365481377
SLC7A5,0.0029522928,0.0020185465,0.0017673706,0.001658292,0.0022766814,0.0040102023631334305
SKP2,0.0028139509,0.0019605407,0.0019824042,0.0022204784,0.0027339899,0.004644554108381271
CTR9,0.02582759,0.019947207,0.022324964,0.022027621,0.013128589,0.016385843977332115
NUMA1,0.004207806,0.003419928,0.0041535236,0.0029578959,0.0038324422,0.005899759940803051
EIF2B2,0.013499095,0.011444385,0.006720388,0.006950476,0.0072201416,0.007767876610159874
BDP1,0.004603292,0.003563018,0.0027166503,0.0031303104,0.0026807322,0.003037362126633525
DHX37,0.0043788664,0.0044060503,0.0049973237,0.00460975,0.0041833296,0.005487171001732349
EIF3H,0.005801693,0.004159673,0.004690693,0.004468822,0.0042958944,0.0056576174683868885
PRPF18,0.010514551,0.0075464933,0.008556753,0.009870113,0.0070828097,0.0069523220881819725
RPL27A,0.013859466,0.013653254,0.01230624,0.013354841,0.010528429,0.00849146582186222
SF3B4,0.007051175,0.004585871,0.003598135,0.0033837399,0.0032494515,0.004562885966151953
