,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
127,NUP98,0.2062762975692749,1.0191115604807794,377.90425690727113,5.1689816,594.41016,1.0073301987722516,1.0071410741657019,32.10886001586914,inf,83.00380734989362,1030.9789,train
128,DONSON,0.200852632522583,0.9504588230052027,359.5271688139064,6.3727922,558.3579,0.9617261253297329,0.962359793484211,31.337533950805664,inf,79.64313249775309,982.0411,train
129,ISCA2,0.19031673669815063,1.0442762871872135,370.86211890315406,4.1151013,594.3645,1.0294617284089327,1.0294931251555681,32.34561538696289,inf,83.43299240828993,1046.239,train
130,TPX2,0.199276864528656,1.0083883395149889,362.8260950319402,4.7932506,571.9991,1.0220859721302986,1.0219384040683508,32.109893798828125,inf,81.60719862687975,1031.0452,train
131,MED10,0.22893300652503967,1.079795572581638,372.38801496614985,4.4404483,610.91095,1.079970084130764,1.0799853280186653,34.05007553100586,inf,86.88546698926154,1159.4077,train
132,RPL27A,0.27460622787475586,0.9844825562386719,364.8488044704276,3.8815036,581.18835,0.9916642121970654,0.9919255804270506,32.17490005493164,inf,82.41113967142138,1035.2241,train
133,RPA3,0.23715992271900177,1.0727067433213333,377.1557987608079,4.2152014,585.00995,1.0376525074243546,1.0377494990825653,31.846681594848633,inf,82.12790049979444,1014.2112,train
134,POLRMT,0.2198587954044342,1.0268972502242497,375.3902169012788,4.056702,571.49817,1.0168209988623857,1.0168950129300356,31.517784118652344,inf,80.71713752895262,993.3707,train
135,RPL14,0.2864890992641449,0.908544554561799,352.744857234272,4.6190815,553.1429,0.9178024604916573,0.9177653715014458,30.849014282226562,inf,78.6663098327566,951.6617,train
136,QARS,0.30856648087501526,0.9535470957331781,356.8910257169864,4.056221,547.25903,0.9734408166259527,0.973742414265871,30.500301361083984,inf,77.7530935067828,930.26843,train
137,RPS20,0.22022518515586853,1.0414253580498745,368.2542354938681,4.2786303,577.2424,1.0264470484107733,1.0266422387212515,31.67395782470703,inf,81.32489234842159,1003.2396,train
138,RPL4,0.26659440994262695,0.9745444340863662,365.13519530742246,4.8400784,574.276,0.9722679685801268,0.9724624026566744,31.522672653198242,inf,80.95292827345803,993.67896,train
139,RPL13,0.23769456148147583,0.9742804358194892,364.51976527327054,4.3499036,593.8845,0.9758653175085783,0.9759688246995211,32.61259078979492,inf,83.78845667226821,1063.5812,train
140,RPS9,0.2300664782524109,0.9641138920796399,357.32005109197416,4.7543507,576.5761,1.0061978343874216,1.0064414544031024,32.98408126831055,inf,83.085760066487,1087.9495,train
