,ptb,mmd,braycurtis,canberra,chebyshev,cityblock,correlation,cosine,euclidean,jensenshannon,minkowski_p1.5,sqeuclidean,mode
93,EIF4G1,0.21034622192382812,0.03781082568019501,46.66289634212731,0.6831646,2.4213667,0.06334424018859863,0.06338757276535034,0.6897802948951721,inf,0.7776253218740716,0.47579685,train
94,NFRKB,0.20404745638370514,0.04350557344968081,56.655219732160006,0.6929459,2.779802,0.06586146354675293,0.06587356328964233,0.7025905251502991,inf,0.8166291294026181,0.4936334,train
95,PRELID3B,0.21950210630893707,0.04779103952373865,51.063895123297016,1.1229672,3.0419035,0.17271453142166138,0.1726444959640503,1.1282416582107544,inf,1.2122556713814556,1.2729295,train
96,DDX46,0.19870896637439728,0.039402104685774535,46.33240450134515,0.6863548,2.5251477,0.0642232894897461,0.06427204608917236,0.6942070722579956,inf,0.7915076295219031,0.4819234,train
97,GAB2,0.25472256541252136,0.051366138748444694,51.764672115581966,1.2357249,3.2614374,0.20761090517044067,0.20746922492980957,1.2410589456558228,inf,1.3280300817809172,1.5402272,train
98,ORC1,0.19796490669250488,0.04143303549142485,54.369228877345336,0.5490407,2.6607966,0.041086018085479736,0.04110616445541382,0.5614562630653381,inf,0.6882913234130655,0.3152331,train
99,PHB,0.3057178556919098,0.04388701537549265,52.18963338572144,0.9821738,2.8001618,0.13259106874465942,0.13255959749221802,0.9871652722358704,inf,1.0671136006133337,0.9744952,train
100,DONSON,0.20995521545410156,0.048144868424930154,59.041578780003334,0.7693703,3.0671802,0.08188450336456299,0.08186876773834229,0.7796155214309692,inf,0.9034935736847747,0.60780036,train
101,PRPF6,0.21216332912445068,0.04448880540819574,48.1121538845848,0.9324515,2.8412867,0.11973249912261963,0.11970645189285278,0.9382033348083496,inf,1.0257381564841908,0.88022566,train
102,POLRMT,0.2266818881034851,0.04109751454102325,53.222840138196446,0.6582758,2.6360524,0.059183716773986816,0.0592312216758728,0.6677229404449463,inf,0.7773281593176551,0.44585395,train
103,NIFK,0.22802747786045074,0.04255263450411021,56.11711819722876,0.6528422,2.718824,0.058306217193603516,0.058284103870391846,0.663041889667511,inf,0.779035146596241,0.43962452,train
104,RPL19,0.2667207717895508,0.04129891479941041,53.097323127259514,0.69832313,2.6411223,0.06666398048400879,0.06670963764190674,0.7068306803703308,inf,0.8107483968573556,0.4996096,train
105,INTS2,0.43352383375167847,0.0462136615411551,50.56594013120025,0.9874758,2.9458613,0.13446110486984253,0.13440430164337158,0.9935879111289978,inf,1.0841395667376708,0.98721707,train
106,TUBGCP2,0.20074419677257538,0.03129038730147645,51.15422891856426,0.19198173,2.0196471,0.005652427673339844,0.005652248859405518,0.21725302934646606,inf,0.36023040754233204,0.047198888,train
107,PSMD4,0.2155645787715912,0.04332530469552935,48.19127880075792,1.0147489,2.7646422,0.14141696691513062,0.14137840270996094,1.0195262432098389,inf,1.0959717099169468,1.0394335,train
108,PSMD6,0.2423049509525299,0.05697657307755995,57.605656199042045,1.305102,3.6127796,0.2301207184791565,0.22990256547927856,1.3114649057388306,inf,1.4130413629150638,1.71994,train
109,PSMB7,0.20084092020988464,0.04303619612929325,47.594405623995634,0.9117195,2.7439198,0.11458206176757812,0.11456537246704102,0.9176028966903687,inf,1.003673995666535,0.841995,train
110,SNAPC3,0.19301924109458923,0.037124424844472335,51.87849846616335,0.555681,2.3835187,0.04170626401901245,0.04174679517745972,0.5653828382492065,inf,0.6704390775349908,0.31965774,train
111,RBM14,0.22309018671512604,0.03702705544260391,49.925144300007915,0.4568259,2.3842869,0.028130829334259033,0.028186023235321045,0.4688468277454376,inf,0.5872555182042938,0.21981734,train
112,SF3A2,0.21980801224708557,0.04488728906439945,51.328550282485246,0.9139272,2.8645136,0.11511904001235962,0.11514592170715332,0.9202436208724976,inf,1.012451039172313,0.8468482,train
113,MRPL14,0.1947638988494873,0.03757435197736481,53.33049963081854,0.4515491,2.4071739,0.02747786045074463,0.0275079607963562,0.4647866487503052,inf,0.5882309639445865,0.21602662,train
114,SNRPB,0.19235169887542725,0.04416354198067695,45.431734244414,1.1031605,2.8105364,0.16649013757705688,0.16647088527679443,1.1072943210601807,inf,1.1781707369101522,1.2261006,train
115,COPS4,0.2103714942932129,0.04699068518675998,54.4685894413986,0.988062,2.9919572,0.13488686084747314,0.13487005233764648,0.9944127202033997,inf,1.0878673637434515,0.98885685,train
116,POLR2F,0.2477782964706421,0.05046364542142884,54.55601675825804,1.295024,3.203,0.22570371627807617,0.22554337978363037,1.2994447946548462,inf,1.3770704260525937,1.6885568,train
117,POLR1E,0.21502161026000977,0.039686752658228325,52.319283114746455,0.548454,2.548686,0.04090005159378052,0.040921151638031006,0.5601339936256409,inf,0.6795253291066043,0.31375015,train
118,NELFCD,0.20712481439113617,0.041302504871665896,55.69846360996864,0.4979724,2.6487842,0.033825039863586426,0.033945322036743164,0.5127087831497192,inf,0.6481451121969065,0.26287028,train
119,BUB3,0.20053157210350037,0.04085935049974966,49.743994298191026,0.7748767,2.6093614,0.08231091499328613,0.08234333992004395,0.7818631529808044,inf,0.8743686551108653,0.61131,train
120,DHX15,0.24761366844177246,0.056700641306956095,55.2441915673397,1.479261,3.579822,0.2867159843444824,0.28634142875671387,1.4838685989379883,inf,1.5670671801131688,2.2018661,train
